contrast,gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,Length,down,up
C1vsP1,TX50_RS06210,0.036985836655298435,2647.981633772662,0.8993964115318182,0.9675103887824278,RNA,C1vsP1_rna,960,FALSE,FALSE
C1vsP1,TX50_RS06215,0.28215337986022293,89.2853868004742,0.5716263371019739,NA,RNA,C1vsP1_rna,96,FALSE,NA
C1vsP1,TX50_RS06220,-0.0980638960811353,46.30220195366461,0.7909497020169053,NA,RNA,C1vsP1_rna,942,NA,FALSE
C1vsP1,TX50_RS06225,1.0107205610926997,793.0933444636229,0.014816829780693121,0.17323623802472976,RNA,C1vsP1_rna,522,FALSE,FALSE
C1vsP1,TX50_RS06230,0.44768254562478044,69.12441698848508,0.27351079789385524,NA,RNA,C1vsP1_rna,531,FALSE,NA
C1vsP1,TX50_RS06235,0.08215491303410746,483.0467789998538,0.6845676040436537,0.8713890853045327,RNA,C1vsP1_rna,555,FALSE,FALSE
C1vsP1,TX50_RS06240,-0.0442702194468488,135819.10853474206,0.9431107675323587,0.9808044278986602,RNA,C1vsP1_rna,1074,FALSE,FALSE
C1vsP1,TX50_RS06245,-0.05847346442716321,189310.47866814112,0.9146073999561966,0.9687867330613392,RNA,C1vsP1_rna,1380,FALSE,FALSE
C1vsP1,TX50_RS06250,-0.3571545665156766,29.0984557200086,0.4300717359673475,NA,RNA,C1vsP1_rna,624,NA,FALSE
C1vsP1,TX50_RS06255,0.16262279823688158,101.50283274318625,0.6420892254700922,NA,RNA,C1vsP1_rna,1527,FALSE,NA
C1vsP1,TX50_RS06260,-0.5606373620040108,32.07697306639353,0.13948233308363742,NA,RNA,C1vsP1_rna,249,NA,FALSE
C1vsP1,TX50_RS06265,0.4914756182984058,132.08234851431672,0.08290761291454755,0.40476614558718177,RNA,C1vsP1_rna,1806,FALSE,FALSE
C1vsP1,TX50_RS06270,0.3060797263519416,105.61243598374337,0.24930476193351886,NA,RNA,C1vsP1_rna,402,FALSE,NA
C1vsP1,TX50_RS06275,0.1543453006984742,67.74618782111965,0.5637376214398764,NA,RNA,C1vsP1_rna,201,FALSE,NA
C1vsP1,TX50_RS06290,-0.736253477252483,3220.584411209614,0.026599639795453017,0.23716462055386434,RNA,C1vsP1_rna,1020,FALSE,FALSE
C1vsP1,TX50_RS06295,0.035564898765082224,348.74535790401427,0.8538741453240821,0.9486299691715588,RNA,C1vsP1_rna,867,FALSE,FALSE
C1vsP1,TX50_RS06300,-0.48637399835672324,46.150638895387544,0.3548854069327355,NA,RNA,C1vsP1_rna,387,NA,FALSE
C1vsP1,TX50_RS06305,0.11125907852641508,96.79295085182429,0.766701140258297,NA,RNA,C1vsP1_rna,330,FALSE,NA
C1vsP1,TX50_RS06310,0.3082353440910654,117.54321269546406,0.3997429490681557,NA,RNA,C1vsP1_rna,636,FALSE,NA
C1vsP1,TX50_RS06315,0.709321522871722,869.8444618955256,0.10169705467048942,0.42250553951195396,RNA,C1vsP1_rna,243,FALSE,FALSE
C1vsP1,TX50_RS06320,-0.042753320965160053,981.5935963277967,0.8927479362793593,0.9638049269739061,RNA,C1vsP1_rna,648,FALSE,FALSE
C1vsP1,TX50_RS06325,0.1333736058603851,1879.9854958691083,0.7376305279972784,0.8999798308100765,RNA,C1vsP1_rna,522,FALSE,FALSE
C1vsP1,TX50_RS06330,-0.11918779719699907,49.48726320330876,0.7660759647865716,NA,RNA,C1vsP1_rna,732,NA,FALSE
C1vsP1,TX50_RS06335,-1.0869994796393618,28.879656818629954,0.018888524730515364,NA,RNA,C1vsP1_rna,270,NA,FALSE
C1vsP1,TX50_RS06340,-0.17112967258289796,210.96351146101654,0.596142651486038,0.810672538842678,RNA,C1vsP1_rna,222,FALSE,FALSE
C1vsP1,TX50_RS06345,-0.2280457917943237,211.65128007156895,0.3744282776200731,0.6879110127165102,RNA,C1vsP1_rna,876,FALSE,FALSE
C1vsP1,TX50_RS06350,0.1774414874150786,62.21687556453611,0.5501627724088844,NA,RNA,C1vsP1_rna,249,FALSE,NA
C1vsP1,TX50_RS06355,-0.0676308833836254,325.9961019671898,0.7689434912532938,0.9162644405121024,RNA,C1vsP1_rna,1803,FALSE,FALSE
C1vsP1,TX50_RS06360,0.4028532583403638,154.00052111412165,0.3214595525115933,0.65368569290635,RNA,C1vsP1_rna,1092,FALSE,FALSE
C1vsP1,TX50_RS06365,-0.7056464556889295,867.1627232182184,0.16180825636055038,0.522292473062536,RNA,C1vsP1_rna,939,FALSE,FALSE
C1vsP1,TX50_RS06370,0.05584614057633273,1269.3166183406802,0.8208585623113983,0.938649925513034,RNA,C1vsP1_rna,807,FALSE,FALSE
C1vsP1,TX50_RS06375,-0.06336471656224633,205.89176615731552,0.7977353263202976,0.9318407379835927,RNA,C1vsP1_rna,381,FALSE,FALSE
C1vsP1,TX50_RS06380,-0.21407086232148462,1085.2815939063366,0.37204746868190774,0.6879110127165102,RNA,C1vsP1_rna,570,FALSE,FALSE
C1vsP1,TX50_RS06385,-0.5214843361956644,82.27610358699617,0.16434603529817496,NA,RNA,C1vsP1_rna,135,NA,FALSE
C1vsP1,TX50_RS06390,-0.45785416252310773,115.95166618063179,0.22148601029755605,NA,RNA,C1vsP1_rna,384,NA,FALSE
C1vsP1,TX50_RS06395,-0.3064338270409618,1290.3708861083417,0.2125643005301039,0.5618705911391648,RNA,C1vsP1_rna,411,FALSE,FALSE
C1vsP1,TX50_RS06400,-0.19850977588756535,5954.44285377035,0.4913463401269167,0.7478907952737567,RNA,C1vsP1_rna,1137,FALSE,FALSE
C1vsP1,TX50_RS06405,-0.44998098265640085,334.9065704645259,0.3079155936498241,0.6405833417755167,RNA,C1vsP1_rna,1464,FALSE,FALSE
C1vsP1,TX50_RS06410,-0.25703123872902994,375.77064181029607,0.2976463832321862,0.6335544885159221,RNA,C1vsP1_rna,1272,FALSE,FALSE
C1vsP1,TX50_RS06415,-0.2364393691823832,627.6392291533753,0.24059833141433973,0.5817266844567243,RNA,C1vsP1_rna,1077,FALSE,FALSE
C1vsP1,TX50_RS06420,-0.10786250428883457,2424.9979316957615,0.6455580361970026,0.84478371731527,RNA,C1vsP1_rna,300,FALSE,FALSE
C1vsP1,TX50_RS06425,-0.6977247777472391,7777.815867754365,0.013578913667395961,0.16587325686337176,RNA,C1vsP1_rna,2163,FALSE,FALSE
C1vsP1,TX50_RS06430,-0.224815727504534,275.1720741395846,0.447593883889952,0.7316438486662677,RNA,C1vsP1_rna,909,FALSE,FALSE
C1vsP1,TX50_RS06435,0.3377560270332374,290.7516354156994,0.19244460728087862,0.5511538589357743,RNA,C1vsP1_rna,861,FALSE,FALSE
C1vsP1,TX50_RS06440,0.8874761850717167,23.85880200316776,0.1683302814701411,NA,RNA,C1vsP1_rna,216,FALSE,NA
C1vsP1,TX50_RS06445,0.06596961678674472,63.40648659981489,0.8610480533632343,NA,RNA,C1vsP1_rna,654,FALSE,NA
C1vsP1,TX50_RS06450,0.06222302618314506,683.2120462234157,0.6896444642849696,0.8749220815555585,RNA,C1vsP1_rna,1455,FALSE,FALSE
C1vsP1,TX50_RS06460,0.2825715522969301,97.61336894744369,0.33885818794195083,NA,RNA,C1vsP1_rna,1359,FALSE,NA
C1vsP1,TX50_RS06465,0.1343986904697537,248.5622250301715,0.7098585432237495,0.8864541063763768,RNA,C1vsP1_rna,1284,FALSE,FALSE
C1vsP1,TX50_RS06470,0.15936940590404922,176.87648363731213,0.6864649239634413,0.8717557550332546,RNA,C1vsP1_rna,1110,FALSE,FALSE
C1vsP1,TX50_RS06475,-0.2960624694338327,446.9939788735574,0.33214293610108275,0.6645779454661273,RNA,C1vsP1_rna,951,FALSE,FALSE
C1vsP1,TX50_RS06480,-0.10289728650450261,565.4039491994862,0.6935835284509546,0.8773005940227848,RNA,C1vsP1_rna,1047,FALSE,FALSE
C1vsP1,TX50_RS06485,-0.13610721762040962,224.4648142020609,0.5888338061137367,0.8098406449375426,RNA,C1vsP1_rna,849,FALSE,FALSE
C1vsP1,TX50_RS06490,-0.519935514591499,316.7240154058994,0.07921162635226636,0.39995265615283615,RNA,C1vsP1_rna,1080,FALSE,FALSE
C1vsP1,TX50_RS06495,-0.7825932475964495,368.7019972546935,0.0035565265145444122,0.08397354270452084,RNA,C1vsP1_rna,765,TRUE,FALSE
C1vsP1,TX50_RS06500,-0.05695453914398048,1215.986839106712,0.7367628436232511,0.8997822084479359,RNA,C1vsP1_rna,1197,FALSE,FALSE
C1vsP1,TX50_RS06505,-0.6868741723412272,159.52764511723424,0.14566651959660484,0.50087521779074,RNA,C1vsP1_rna,1389,FALSE,FALSE
C1vsP1,TX50_RS06510,-0.3232679582351648,84.6323814729226,0.3797833119844306,NA,RNA,C1vsP1_rna,951,NA,FALSE
C1vsP1,TX50_RS06515,-0.36592492594628356,267.3260246128386,0.16698887679728677,0.5283146846564284,RNA,C1vsP1_rna,1071,FALSE,FALSE
C1vsP1,TX50_RS06520,0.04566533457723753,283.5104630474624,0.9089608829912396,0.9684429941735052,RNA,C1vsP1_rna,1089,FALSE,FALSE
C1vsP1,TX50_RS06525,0.06356059416916399,849.8693268183431,0.8571150780279497,0.9486299691715588,RNA,C1vsP1_rna,1023,FALSE,FALSE
C1vsP1,TX50_RS06530,-0.0541242739964308,201.78363915173497,0.8714183361010126,0.9541101266449661,RNA,C1vsP1_rna,1164,FALSE,FALSE
C1vsP1,TX50_RS06535,-0.3348181723121275,163.5015258309279,0.15623594939906985,0.5134042151644692,RNA,C1vsP1_rna,690,FALSE,FALSE
C1vsP1,TX50_RS06540,-0.36883053198593896,116.3770528708554,0.2906912574534998,NA,RNA,C1vsP1_rna,1158,NA,FALSE
C1vsP1,TX50_RS06545,-0.5064418103507119,100.13058235528506,0.2943447431509724,NA,RNA,C1vsP1_rna,648,NA,FALSE
C1vsP1,TX50_RS06550,-0.2160309800676266,119.41022448254563,0.6166626086580147,NA,RNA,C1vsP1_rna,1221,NA,FALSE
C1vsP1,TX50_RS06555,-0.43681886561618094,46.69287955371387,0.4632753463824257,NA,RNA,C1vsP1_rna,717,NA,FALSE
C1vsP1,TX50_RS06560,-0.4393112402590173,122.2772402569156,0.20300748267937915,0.5563864632996713,RNA,C1vsP1_rna,609,FALSE,FALSE
C1vsP1,TX50_RS06565,-0.14413848115247901,277.0279547390064,0.5594140692185017,0.7896172246512166,RNA,C1vsP1_rna,1500,FALSE,FALSE
C1vsP1,TX50_RS06570,-0.2879532125433144,441.8968225176896,0.30599655852335356,0.6405833417755167,RNA,C1vsP1_rna,945,FALSE,FALSE
C1vsP1,TX50_RS06575,0.052947244206785773,76.19712991881114,0.914391986847028,NA,RNA,C1vsP1_rna,957,FALSE,NA
C1vsP1,TX50_RS06580,0.06182107554449341,149.8880417853746,0.8796762882983694,0.9577884917871443,RNA,C1vsP1_rna,1098,FALSE,FALSE
C1vsP1,TX50_RS06590,0.6942834829209323,152.9843811133405,0.1283385432642948,0.4636010876780892,RNA,C1vsP1_rna,1146,FALSE,FALSE
C1vsP1,TX50_RS06595,-0.1690805909681481,654.2619384918727,0.6387710809086393,0.8387570835824049,RNA,C1vsP1_rna,1011,FALSE,FALSE
C1vsP1,TX50_RS06600,-0.07700509423461098,288.94581605646994,0.8089741018665862,0.9350251109774176,RNA,C1vsP1_rna,1809,FALSE,FALSE
C1vsP1,TX50_RS06605,-0.390641847032102,68.16489955485923,0.3154636610809149,NA,RNA,C1vsP1_rna,1029,NA,FALSE
C1vsP1,TX50_RS06610,-0.21438568593546317,190.53157482232348,0.4339661084104446,0.7242171179427579,RNA,C1vsP1_rna,975,FALSE,FALSE
C1vsP1,TX50_RS06615,-0.22760264740738137,305.89316396244743,0.6749517028929288,0.8652214285141786,RNA,C1vsP1_rna,1164,FALSE,FALSE
C1vsP1,TX50_RS06620,-0.7119671045090734,587.8367221598762,0.020416537358298337,0.19871057352542273,RNA,C1vsP1_rna,972,FALSE,FALSE
C1vsP1,TX50_RS06630,-0.49128609602790235,150.29142348390383,0.19858311903667095,0.5563761927228648,RNA,C1vsP1_rna,906,FALSE,FALSE
C1vsP1,TX50_RS06635,-0.5665384184439675,370.9158906787514,0.10835027683185616,0.4330614512871994,RNA,C1vsP1_rna,1254,FALSE,FALSE
C1vsP1,TX50_RS06640,-0.31963420232022377,55.644051716660556,0.5786432051967263,NA,RNA,C1vsP1_rna,837,NA,FALSE
C1vsP1,TX50_RS06645,-0.422292321292467,420.5822229593325,0.13621698825801629,0.478448099253363,RNA,C1vsP1_rna,1029,FALSE,FALSE
C1vsP1,TX50_RS06650,-0.23666718374755466,824.9427889100845,0.302925525627113,0.6388859525244713,RNA,C1vsP1_rna,828,FALSE,FALSE
C1vsP1,TX50_RS06655,-0.3409579887023958,518.5033624253003,0.3084848406667979,0.6405833417755167,RNA,C1vsP1_rna,915,FALSE,FALSE
C1vsP1,TX50_RS06660,0.10697020245874787,73.27462289574443,0.7767813388168522,NA,RNA,C1vsP1_rna,606,FALSE,NA
C1vsP1,TX50_RS06665,0.6134962669359048,39.98015708937083,0.25163696151304893,NA,RNA,C1vsP1_rna,1005,FALSE,NA
C1vsP1,TX50_RS06670,0.21727867352090655,346.8849892643568,0.5138720547912577,0.7627320952955223,RNA,C1vsP1_rna,1782,FALSE,FALSE
C1vsP1,TX50_RS06675,-0.26263879118766703,604.892469332367,0.5269946114334766,0.7723196891697501,RNA,C1vsP1_rna,669,FALSE,FALSE
C1vsP1,TX50_RS06680,0.0965161543691528,390.75981931398894,0.7802579284672984,0.9211378322183383,RNA,C1vsP1_rna,846,FALSE,FALSE
C1vsP1,TX50_RS06685,-0.365352662306628,92.25568959952382,0.4000771490553575,NA,RNA,C1vsP1_rna,990,NA,FALSE
C1vsP1,TX50_RS06690,-0.24819478080692403,222.6186885468778,0.4760965877615595,0.745708913943552,RNA,C1vsP1_rna,843,FALSE,FALSE
C1vsP1,TX50_RS06700,-0.20167523824754455,757.1277269906457,0.38876168080892454,0.6922781327253894,RNA,C1vsP1_rna,1830,FALSE,FALSE
C1vsP1,TX50_RS06705,-0.22290993257954225,1156.9831016590394,0.4368067330523419,0.7270608154591853,RNA,C1vsP1_rna,1074,FALSE,FALSE
C1vsP1,TX50_RS06710,0.4328872183068303,59.14874265805456,0.4729248688917124,NA,RNA,C1vsP1_rna,396,FALSE,NA
C1vsP1,TX50_RS06715,-0.2107381049199101,427.89490815874774,0.5591472924010708,0.7896172246512166,RNA,C1vsP1_rna,765,FALSE,FALSE
C1vsP1,TX50_RS06720,-0.7278683536318565,206.91950508262988,0.09156646476103057,0.41399731407912754,RNA,C1vsP1_rna,390,FALSE,FALSE
C1vsP1,TX50_RS06725,-0.38765850499645943,1211.1360066102184,0.2502036285775996,0.5892801137874623,RNA,C1vsP1_rna,1851,FALSE,FALSE
C1vsP1,TX50_RS06735,0.6081305416242061,123.91173517549728,0.1243039500313735,0.4594590748283145,RNA,C1vsP1_rna,729,FALSE,FALSE
C1vsP1,TX50_RS06740,-0.16916770195783623,212.74736607007446,0.37697652179164365,0.6879110127165102,RNA,C1vsP1_rna,972,FALSE,FALSE
C1vsP1,TX50_RS06745,-0.6633588312645599,141.80179027513736,0.13565116603496422,0.47777689694635184,RNA,C1vsP1_rna,1290,FALSE,FALSE
C1vsP1,TX50_RS06755,-0.2991701598796741,506.2735315107855,0.10153293028100764,0.42250553951195396,RNA,C1vsP1_rna,876,FALSE,FALSE
C1vsP1,TX50_RS06760,-0.28669919742472005,172.5527061141828,0.4585934017379845,0.7379363679158571,RNA,C1vsP1_rna,987,FALSE,FALSE
C1vsP1,TX50_RS06765,-0.2556049778149575,927.0292942200913,0.41148846733345956,0.7056857457360113,RNA,C1vsP1_rna,1146,FALSE,FALSE
C1vsP1,TX50_RS06770,0.05636149470495046,846.6288812970569,0.7506556003121326,0.9100175548001966,RNA,C1vsP1_rna,1164,FALSE,FALSE
C1vsP1,TX50_RS06775,-0.4192149959073131,231.20161968646144,0.11779058365520688,0.4493267197871774,RNA,C1vsP1_rna,936,FALSE,FALSE
C1vsP1,TX50_RS06780,-0.25588104978316756,455.5839905591346,0.2674252308323597,0.6082987974705888,RNA,C1vsP1_rna,1422,FALSE,FALSE
C1vsP1,TX50_RS06785,2.4007391625507752,4563.122426227128,6.277976076130602e-5,0.010005524371333147,RNA,C1vsP1_rna,621,FALSE,TRUE
C1vsP1,TX50_RS06790,-0.44056621434187204,213.4130311610094,0.23659453340462733,0.5787578250683978,RNA,C1vsP1_rna,924,FALSE,FALSE
C1vsP1,TX50_RS06795,-0.20897723388672454,5949.880706529057,0.4803062523542773,0.7468086258886125,RNA,C1vsP1_rna,1860,FALSE,FALSE
C1vsP1,TX50_RS06800,-0.271228613373159,252.36204524324828,0.4329649013264813,0.7242171179427579,RNA,C1vsP1_rna,1086,FALSE,FALSE
C1vsP1,TX50_RS06805,-0.2578081030179075,359.86571253467645,0.09559528126413115,0.41726838779364644,RNA,C1vsP1_rna,498,FALSE,FALSE
C1vsP1,TX50_RS06810,-0.2591151331190682,101.31589212856841,0.5838583022944259,NA,RNA,C1vsP1_rna,249,NA,FALSE
C1vsP1,TX50_RS06815,-0.01657590936264088,214.8744150830459,0.9613458383996188,0.9848147998509625,RNA,C1vsP1_rna,1278,FALSE,FALSE
C1vsP1,TX50_RS06820,0.2865139362313724,1338.0251159242434,0.4423602050413478,0.7291950684816834,RNA,C1vsP1_rna,906,FALSE,FALSE
C1vsP1,TX50_RS06825,-0.2734520959576001,604.0546815988004,0.20017836042479836,0.5563761927228648,RNA,C1vsP1_rna,1005,FALSE,FALSE
C1vsP1,TX50_RS06830,0.1647403448958478,298.46578274283286,0.6365324548506512,0.8366792576645158,RNA,C1vsP1_rna,807,FALSE,FALSE
C1vsP1,TX50_RS06835,0.5370798113464257,801.6086481525741,0.08585823881718578,0.4069489014569214,RNA,C1vsP1_rna,531,FALSE,FALSE
C1vsP1,TX50_RS06840,-0.2917231325540283,254.52857979715318,0.42799174793710504,0.7218114796558319,RNA,C1vsP1_rna,921,FALSE,FALSE
C1vsP1,TX50_RS06845,-0.23928890742933803,131.28060845817433,0.4890225938868924,0.7478907952737567,RNA,C1vsP1_rna,1053,FALSE,FALSE
C1vsP1,TX50_RS06850,0.8374096158262674,128.9823867670643,0.04531443987647988,0.3040837412763781,RNA,C1vsP1_rna,207,FALSE,FALSE
C1vsP1,TX50_RS06855,-0.10307378570157556,52.77192435700592,0.8207171325306347,NA,RNA,C1vsP1_rna,654,NA,FALSE
C1vsP1,TX50_RS06860,-0.2870127830691027,105.86560322264124,0.18248238167183878,NA,RNA,C1vsP1_rna,444,NA,FALSE
C1vsP1,TX50_RS06875,0.2867214123310111,102.58148466261837,0.3757659261376487,NA,RNA,C1vsP1_rna,909,FALSE,NA
C1vsP1,TX50_RS06880,0.041127641320085576,75.55946054241375,0.8997346538412904,NA,RNA,C1vsP1_rna,525,FALSE,NA
C1vsP1,TX50_RS06885,0.4186127501770643,23777.998453235574,0.20778963147022003,0.5607599407388826,RNA,C1vsP1_rna,735,FALSE,FALSE
C1vsP1,TX50_RS06890,-0.6779373772006615,261.30838491791815,0.01809744188202645,0.19199382155433012,RNA,C1vsP1_rna,954,FALSE,FALSE
C1vsP1,TX50_RS06895,-0.2408233146651269,1298.8808512714752,0.39342623144773126,0.6928457445815801,RNA,C1vsP1_rna,342,FALSE,FALSE
C1vsP1,TX50_RS06900,0.5489233884575878,607.8683087421372,0.06691939363966663,0.36936028956958855,RNA,C1vsP1_rna,1494,FALSE,FALSE
C1vsP1,TX50_RS06905,0.022632464500347334,1449.9589738626646,0.930744026711461,0.976706694697212,RNA,C1vsP1_rna,2106,FALSE,FALSE
C1vsP1,TX50_RS06910,-0.16875960652215713,1668.4253801854754,0.5211896348625082,0.7682274964736394,RNA,C1vsP1_rna,1035,FALSE,FALSE
C1vsP1,TX50_RS06915,0.5684117919531183,3139.4575908549305,0.02179627472226517,0.2089492501570533,RNA,C1vsP1_rna,939,FALSE,FALSE
C1vsP1,TX50_RS06920,0.10591903464615478,303.46648879842417,0.6257239397622052,0.8295582716882941,RNA,C1vsP1_rna,1563,FALSE,FALSE
C1vsP1,TX50_RS06925,0.011935984638021289,396.4129740403978,0.9605778100991029,0.9848147998509625,RNA,C1vsP1_rna,1170,FALSE,FALSE
C1vsP1,TX50_RS06930,-0.33231280828684184,76.07758008260427,0.3212218871872094,NA,RNA,C1vsP1_rna,1488,NA,FALSE
C1vsP1,TX50_RS06935,-0.1746874372381431,1355.6815960796125,0.5125121909952219,0.7627320952955223,RNA,C1vsP1_rna,570,FALSE,FALSE
C1vsP1,TX50_RS06940,0.029751348528012745,6268.4524298701335,0.8889986791276944,0.9613853400235881,RNA,C1vsP1_rna,468,FALSE,FALSE
C1vsP1,TX50_RS06945,-0.10253027450907208,790.5567575811103,0.69639229163447,0.8783577681791929,RNA,C1vsP1_rna,288,FALSE,FALSE
C1vsP1,TX50_RS06950,0.1060105503350436,567.3458627862933,0.7258431197748547,0.8950090943317042,RNA,C1vsP1_rna,666,FALSE,FALSE
C1vsP1,TX50_RS06955,-0.5541872329758173,149.272903156231,0.13493699678262058,0.4767010435611441,RNA,C1vsP1_rna,885,FALSE,FALSE
C1vsP1,TX50_RS06960,-0.4027803841033789,1208.3428786524787,0.1976118104505878,0.5563761927228648,RNA,C1vsP1_rna,1437,FALSE,FALSE
C1vsP1,TX50_RS06965,-0.21850808517544928,241.6934750944604,0.40361546019330796,0.7030187318940815,RNA,C1vsP1_rna,738,FALSE,FALSE
C1vsP1,TX50_RS06970,0.1975877049335916,358.263928026448,0.5206330429920971,0.7682274964736394,RNA,C1vsP1_rna,1371,FALSE,FALSE
C1vsP1,TX50_RS06980,0.08707377835503388,417.92107404738294,0.7706704558679174,0.9166089843578309,RNA,C1vsP1_rna,1173,FALSE,FALSE
C1vsP1,TX50_RS06985,0.01934068629245497,73.76560488570163,0.9543149492542425,NA,RNA,C1vsP1_rna,1230,FALSE,NA
C1vsP1,TX50_RS06990,-0.044131464229838546,283.5065208878153,0.8545805555370918,0.9486299691715588,RNA,C1vsP1_rna,1353,FALSE,FALSE
C1vsP1,TX50_RS06995,-0.07685188999386379,346.8110448490909,0.7698989217514993,0.9165463354184515,RNA,C1vsP1_rna,1233,FALSE,FALSE
C1vsP1,TX50_RS07005,0.7103450993128229,1142.8937984082347,0.022195400090239126,0.21118757548548422,RNA,C1vsP1_rna,1392,FALSE,FALSE
C1vsP1,TX50_RS07010,0.20154069443327363,60.632461807185834,0.5999990567181932,NA,RNA,C1vsP1_rna,1065,FALSE,NA
C1vsP1,TX50_RS07015,0.6783781373822041,101.8236330440722,0.13441998047207304,NA,RNA,C1vsP1_rna,408,FALSE,NA
C1vsP1,TX50_RS07020,0.36897830684380895,72.61992115542286,0.274113327422868,NA,RNA,C1vsP1_rna,723,FALSE,NA
C1vsP1,TX50_RS07025,0.3912442346754468,3263.1492954330115,0.27361397453893427,0.6136245058064784,RNA,C1vsP1_rna,1113,FALSE,FALSE
C1vsP1,TX50_RS07030,-0.2361540733898811,379.043541020989,0.35537668650721155,0.6852444927325235,RNA,C1vsP1_rna,771,FALSE,FALSE
C1vsP1,TX50_RS07035,-0.0989611206020466,100.2584266558275,0.6853030765371931,NA,RNA,C1vsP1_rna,1221,NA,FALSE
C1vsP1,TX50_RS07040,1.5536767874456596,3503.66515058828,0.0025739153729104083,0.07134221957523414,RNA,C1vsP1_rna,1107,FALSE,TRUE
C1vsP1,TX50_RS07045,0.7222149072554408,6586.6158395935,0.038566140874527255,0.28058880971803124,RNA,C1vsP1_rna,660,FALSE,FALSE
C1vsP1,TX50_RS07050,0.38195594248283454,3608.8214032838146,0.1290860652797194,0.4636010876780892,RNA,C1vsP1_rna,603,FALSE,FALSE
C1vsP1,TX50_RS07055,-0.05144697539524629,3793.2525400982636,0.7754774797221039,0.9180443701445521,RNA,C1vsP1_rna,987,FALSE,FALSE
C1vsP1,TX50_RS07060,-0.4419288885374782,177.39377983707763,0.22191070921083836,0.572625417195852,RNA,C1vsP1_rna,1011,FALSE,FALSE
C1vsP1,TX50_RS07065,0.36610065275689757,259.3822365657406,0.39319057752343467,0.6928457445815801,RNA,C1vsP1_rna,264,FALSE,FALSE
C1vsP1,TX50_RS07075,0.011540533302370117,115.06867772441571,0.9676442110361683,NA,RNA,C1vsP1_rna,255,FALSE,NA
C1vsP1,TX50_RS07080,0.6240355763755981,87.61914108064991,0.1277946485062229,NA,RNA,C1vsP1_rna,243,FALSE,NA
C1vsP1,TX50_RS07085,0.02343307936805913,88.15366586603177,0.9474752324932691,NA,RNA,C1vsP1_rna,327,FALSE,NA
C1vsP1,TX50_RS07090,0.7318840504455849,8274.406037473653,0.17702438534714954,0.5402247903945466,RNA,C1vsP1_rna,273,FALSE,FALSE
C1vsP1,TX50_RS07095,0.8986139792347166,440.43824542238,0.03696392492323687,0.27722943692427654,RNA,C1vsP1_rna,2031,FALSE,FALSE
C1vsP1,TX50_RS07105,-0.18625850716689765,636.8077671513189,0.5684101665100318,0.7955246567511423,RNA,C1vsP1_rna,1347,FALSE,FALSE
C1vsP1,TX50_RS07110,0.3232706045709707,631.7920535849111,0.21406157029445444,0.5632989999627881,RNA,C1vsP1_rna,753,FALSE,FALSE
C1vsP1,TX50_RS07115,-0.07663242897668966,254.7809201546963,0.8656343419370398,0.9513860617012299,RNA,C1vsP1_rna,402,FALSE,FALSE
C1vsP1,TX50_RS07120,-0.06590666282225939,412.59843782625586,0.8157013877252278,0.9362119824633934,RNA,C1vsP1_rna,1008,FALSE,FALSE
C1vsP1,TX50_RS07125,-0.13865847838089682,193.2982699992975,0.500566065814324,0.7553703388622584,RNA,C1vsP1_rna,594,FALSE,FALSE
C1vsP1,TX50_RS07130,0.36443631499759666,57.730373617881945,0.30025707168499455,NA,RNA,C1vsP1_rna,717,FALSE,NA
C1vsP1,TX50_RS07135,0.20079267650541816,370.7423020683452,0.5054505991127594,0.7590689209290555,RNA,C1vsP1_rna,1236,FALSE,FALSE
C1vsP1,TX50_RS07140,0.5873829591248015,218.82837587241815,0.1849745300626753,0.5440743999468561,RNA,C1vsP1_rna,321,FALSE,FALSE
C1vsP1,TX50_RS07145,0.159572284267255,135.0849451206675,0.628712025812547,0.8309530840965406,RNA,C1vsP1_rna,609,FALSE,FALSE
C1vsP1,TX50_RS07150,-0.04555043708239786,1075.4738008414056,0.7581796939086174,0.9107265360744389,RNA,C1vsP1_rna,1473,FALSE,FALSE
C1vsP1,TX50_RS07155,0.2959202739927819,479.0816530308802,0.41856453575961183,0.7124715042884038,RNA,C1vsP1_rna,600,FALSE,FALSE
C1vsP1,TX50_RS07160,-0.3712859198336932,116.33121062663831,0.16933445771365746,NA,RNA,C1vsP1_rna,1176,NA,FALSE
C1vsP1,TX50_RS07165,-0.5637457601854551,124.55234873275398,0.1812775120004833,0.54383253600145,RNA,C1vsP1_rna,828,FALSE,FALSE
C1vsP1,TX50_RS07170,-0.46928862670662286,442.8049540452613,0.11779379022739139,0.4493267197871774,RNA,C1vsP1_rna,456,FALSE,FALSE
C1vsP1,TX50_RS07175,-0.2644608908463064,112.97130251808841,0.24961299404317405,NA,RNA,C1vsP1_rna,834,NA,FALSE
C1vsP1,TX50_RS07180,-0.1300887845026368,1918.6364293548218,0.5158838364518665,0.7648277807861975,RNA,C1vsP1_rna,2139,FALSE,FALSE
C1vsP1,TX50_RS07185,0.13692850905933898,667.8129228518125,0.5495449883611268,0.7864806893153209,RNA,C1vsP1_rna,726,FALSE,FALSE
C1vsP1,TX50_RS07190,-0.012357360712196919,811.9359495661935,0.9680048848579385,0.9857877221995779,RNA,C1vsP1_rna,1335,FALSE,FALSE
